UNITID,Year,INTUTIONFEE,OUTTUTIONFEE,BOOKSUPPLY,ONCAMROOM,ONCAMOTHEXP,OFFCAMROOM,OFFCAMOTHEXP
155089,2017,27565,27565,1000,7734,4000,7734,4000
155317,2017,10824,26592,1080,10276,3126,10276,3126
155335,2017,29200,29200,986,8022,3786,10908,3786
155399,2017,10135,25492,866,9430,3908,7754,3908
155511,2017,27823,27823,1420,8312,3556,7946,5540
155520,2017,29670,29670,1490,8138,2744,10881,3122
155627,2017,28550,28550,1100,9770,3550,9250,3550
155681,2017,7100,18152,1000,7700,3766,7174,4342
155812,2017,27720,27720,2550,8140,1830,6610,1970
155900,2017,28750,28750,1000,7520,5551,6377,6597
155937,2017,24985,24985,1200,8330,1600,9060,1600
155973,2017,27220,27220,1200,9581,4450,6750,9000
156082,2017,7978,17918,1000,7890,3600,10638,3600
156125,2017,8432,17390,1000,10000,3878,10755,3878
156213,2017,29500,29500,1275,6950,2850,5365,3360
156286,2017,40750,40750,764,12182,5612,12182,5612
156356,2017,21550,21550,2400,9150,1050,11000,1050
156365,2017,25400,25400,1200,8900,4408,4700,4408
156541,2017,23000,23000,1400,9000,2916,7606,5325
156620,2017,9366,18250,1200,9728,2800,9728,4600
156745,2017,37160,37160,1250,9410,2266,7851,4176
157058,2017,8184,19638,1300,6690,2993,6328,5812
157085,2017,11942,28046,1000,12858,3730,12858,3730
157100,2017,19256,19256,1200,8080,4768,8080,9592
157216,2017,24246,24246,1000,9300,5243,8019,5243
157289,2017,11264,26286,1200,8374,5612,7890,6672
157377,2017,23950,23950,1200,8480,7000,8480,7000
157386,2017,8950,13426,1440,9436,2500,9136,2788
157401,2017,8820,23820,1265,8906,3879,8906,4541
157447,2017,9744,19104,800,9732,2500,9732,5364
157535,2017,20338,20338,2500,7500,6500,7500,6500
157748,2017,18860,18860,1700,6700,1500,2460,1500
157757,2017,24000,24000,1260,7900,3618,10920,3618
157793,2017,25950,25950,1800,10485,3885,6435,7167
157809,2017,30270,30270,1253,7592,2806,6448,5612
157863,2017,26080,26080,1470,7400,3955,7400,3955
157951,2017,10202,25512,1000,8350,1944,8350,3463
158477,2017,35900,35900,1300,13150,2650,9300,3600
159009,2017,7435,16733,1749,10631,6276,10631,6871
159391,2017,11374,28051,1160,11750,5420,16012,5420
159568,2017,16000,16000,1220,5272,3332,9072,3918
159647,2017,9645,18558,1251,6360,3108,7188,4437
159656,2017,39492,39492,1248,12666,1924,12666,1924
159717,2017,7920,15958,1300,8188,3958,9254,3958
159939,2017,8484,13320,1300,10575,3373,9254,3958
159948,2017,8040,8040,800,5390,3000,12550,3583
159966,2017,7886,8979,1300,9288,3446,9254,4030
159993,2017,8650,20750,1300,7850,3373,9254,3958
160038,2017,8588,19376,1300,8804,3373,9254,3958
160065,2017,13220,13220,1220,.,.,9073,3919
160612,2017,8153,20631,1300,8854,3370,9254,3956
160621,2017,8666,18080,1300,9440,3971,9800,4100
160630,2017,6421,15322,1300,8980,3838,9264,4423
160658,2017,9888,23616,1220,10294,3373,9746,3958
160755,2017,52960,52960,1200,14536,2068,14536,2068
160904,2017,23606,23606,1300,9534,2003,9073,2003
160959,2017,43542,43542,600,9747,1080,.,.
161253,2017,10902,30282,1000,10136,2200,10136,2200
161299,2017,13278,26628,1000,10110,2900,10110,2900
161457,2017,36530,36530,1400,13580,2750,9700,3650
161509,2017,34050,34050,1250,11570,2100,8100,2100
161518,2017,34610,34610,1200,13280,1700,7200,2700
161554,2017,8638,20594,1200,9774,3000,9774,3000
161563,2017,26110,26110,800,10930,2000,6500,2600
161572,2017,28350,28350,500,10400,1310,5600,1310
162007,2017,8064,18653,2500,10546,1600,12874,1600
162061,2017,24788,24788,1300,8928,3200,11200,3920
162210,2017,23400,23400,1200,8930,1100,2226,1411
162283,2017,7474,13622,800,9752,3386,6498,3686
162584,2017,8914,22262,1400,9522,1806,6000,3706
162654,2017,43440,43440,1200,12670,2500,8500,2700
162760,2017,37960,37960,1200,12580,3100,11570,3100
162928,2017,52170,52170,1230,15410,1053,10552,1053
163046,2017,47560,47560,1250,14150,1560,7920,1670
163268,2017,11518,25654,1200,11836,2984,13960,3864
163286,2017,10399,33606,1250,12402,2440,14048,4066
163295,2017,46990,46990,1500,12860,1500,10470,1500
163338,2017,8042,18048,2000,9623,4050,11136,4050
163453,2017,7766,17832,2500,10650,3695,12338,4045
163462,2017,40550,40550,1300,12830,1400,7500,2300
163532,2017,11900,11900,250,6600,4000,13620,4100
163578,2017,36070,36070,1200,11500,2720,12298,4030
163851,2017,9582,18622,1300,11550,2700,11550,2700
163912,2017,14496,29948,800,12816,1566,12816,1566
163976,2017,51795,51795,630,12234,750,9000,750
164076,2017,9694,22140,1080,12184,3350,12184,3350
164173,2017,35490,35490,1400,12922,2261,8240,2661
164270,2017,41800,41800,1200,11110,1720,6600,2170
164368,2017,38850,38850,1000,19840,400,19840,400
164447,2017,34470,34470,1200,13550,1600,4650,3230
164492,2017,37130,37130,1000,13890,1000,6012,2000
164562,2017,39598,39598,1000,12196,1800,12196,1800
164580,2017,49664,49664,1080,15838,1900,15838,1900
164632,2017,33557,33557,1100,12799,1900,3500,2400
164720,2017,38250,38250,960,13300,3200,5842,6554
164739,2017,48000,48000,1260,15720,1200,15720,1200
164748,2017,42750,42750,474,18180,2170,13850,2170
164872,2017,21174,21174,1200,.,.,15246,3034
164924,2017,53346,53346,1250,14142,1850,10650,1850
164988,2017,52082,52082,1000,15270,1950,15270,1950
165015,2017,53537,53537,1000,14906,1500,11594,1500
165024,2017,10026,16166,800,12750,2644,12750,2644
165334,2017,44400,44400,800,8860,950,8860,1050
165529,2017,38936,38936,1100,14735,2195,9660,2617
165644,2017,31780,31780,1200,9334,2260,9334,2260
165662,2017,44832,44832,1150,16992,2350,15750,2350
165671,2017,38844,38844,880,14628,2455,14628,2455
165699,2017,32154,32154,1275,14900,2000,10764,2000
165802,2017,30499,30499,2000,15768,3200,10000,3200
165820,2017,10410,16490,1200,10780,2100,9800,2500
165866,2017,9920,16000,1000,11820,3410,11820,3410
165936,2017,36740,36740,800,11000,1400,11000,2000
166027,2017,48949,48949,1000,16660,4526,.,.
166054,2017,22490,22490,600,16192,2000,18500,2600
166391,2017,34600,34600,1000,14800,2500,8000,2500
166452,2017,26675,26675,1500,15750,3550,6725,4000
166513,2017,14800,31865,1200,12496,1422,5400,1922
166629,2017,15411,33477,1000,12258,1400,12258,1400
166638,2017,13828,32985,800,.,.,10200,2956
166656,2017,32590,32590,1172,16400,3200,16400,3200
166674,2017,12700,34400,2100,13500,1400,13500,1400
166683,2017,49892,49892,1000,14720,1818,.,.
166692,2017,8398,25824,1000,12306,3955,.,.
166850,2017,40190,40190,1000,15225,1450,15225,1450
166939,2017,47940,47940,950,14060,950,12200,950
167057,2017,46930,46930,500,15700,2900,15700,2900
167260,2017,34000,34000,1400,13800,2200,6500,2700
167288,2017,10135,19080,1200,10524,2776,9207,2776
167358,2017,49497,49497,1000,15660,1800,15660,1800
167394,2017,34578,34578,1150,12664,2400,9315,2900
167455,2017,30860,30860,800,13430,2000,15500,2000
167598,2017,39820,39820,1000,14740,2065,14740,3065
167729,2017,10278,16706,1200,13000,1746,10488,3582
167783,2017,39610,39610,1280,14800,2550,14800,2550
167835,2017,50044,50044,800,16730,1989,7849,1989
167899,2017,36535,36535,1100,12240,2250,12240,2250
167987,2017,13571,28285,1200,12936,1572,10000,2072
167996,2017,41300,41300,893,15760,1607,8300,1345
168005,2017,37270,37270,1200,15046,2524,15023,3074
168148,2017,54318,54318,800,14054,1428,14054,1428
168227,2017,32954,32954,1500,13844,3750,13844,3750
168254,2017,35740,35740,1305,13442,2060,9730,3300
168263,2017,9715,15795,1050,10689,2622,10689,2622
168342,2017,53550,53550,800,14150,2150,.,.
168421,2017,48628,48628,1000,14218,1200,13736,1200
168430,2017,9532,15612,1368,12130,2700,5400,3200
168528,2017,36010,36010,1800,10988,3276,10988,3276
168740,2017,28436,28436,1100,9078,1100,10768,4400
168786,2017,31244,31244,904,9070,1734,5934,2416
168847,2017,10530,10530,1800,5400,4800,7200,4800
169080,2017,33100,33100,1100,9990,2600,9990,2600
169248,2017,12510,23670,1000,9736,830,7394,830
169327,2017,19700,19700,1404,9600,2580,4614,3246
169363,2017,28420,28420,1600,9820,2800,9820,2800
169442,2017,42460,42460,3000,8650,3700,8650,3700
169479,2017,17558,17558,904,9902,2318,6324,3452
169716,2017,41158,41158,1250,9452,5518,9450,7294
169798,2017,12019,29200,1000,9854,2434,7400,3146
169910,2017,11628,11628,914,9894,1120,8128,1272
169983,2017,42490,42490,1200,8040,7497,8040,7497
170000,2017,11569,11569,600,7600,2010,6840,2660
170037,2017,27520,27520,1000,9030,2992,9030,2992
170082,2017,11994,17064,700,9150,2400,5560,2400
170286,2017,26742,26742,1200,10610,2000,10610,2000
170675,2017,32190,32190,1476,9500,4316,9500,4316
170806,2017,20700,20700,1296,9750,2440,9750,3270
170967,2017,22312,22312,1722,7160,834,4194,1494
170976,2017,14826,47476,1048,11198,2454,11198,2454
171100,2017,14460,39406,1084,10026,2908,10026,2908
171128,2017,15074,32318,1200,10477,2349,10477,2349
171146,2017,11190,21552,1000,8386,3950,8386,3950
171456,2017,10240,15736,800,10328,1920,10328,1920
171492,2017,26080,26080,1230,10170,2896,9502,4206
171571,2017,11970,23873,764,9910,2034,6454,4464
171881,2017,21090,21090,800,7254,1780,6848,2446
172033,2017,19325,19325,1580,10364,3785,12663,2156
172051,2017,9819,23063,1428,9465,1137,9465,3294
172264,2017,25932,25932,1000,10390,1580,10390,1580
172334,2017,27750,27750,800,9640,1780,9270,1780
172644,2017,12979,27453,1196,10102,2262,9288,5278
172699,2017,11943,14699,958,9848,2390,9848,2390
173045,2017,37600,37600,1200,9940,2500,17692,2500
173124,2017,8677,8677,890,8162,3000,8162,3000
173160,2017,36210,36210,1214,10340,2586,6610,4936
173328,2017,21750,21750,2000,8750,2000,8750,2000
173452,2017,14680,14680,800,5790,4300,5790,4300
173665,2017,40332,40332,490,10156,1200,10156,1200
174066,2017,14417,26603,1000,9852,2200,9852,2200
174127,2017,37812,37812,2920,7550,1406,7550,1406
174233,2017,13344,18462,1200,7608,2272,7608,2272
174358,2017,8468,15878,800,9008,3470,9008,3470
174437,2017,23480,23480,1250,7130,3064,7130,3064
174491,2017,30794,30794,600,9270,2740,4360,4100
174783,2017,8228,16462,1200,8558,2700,8558,2700
174792,2017,43356,43356,1000,10116,1900,10116,1400
174817,2017,33560,33560,1300,8880,1560,8880,1560
174862,2017,25430,25430,1300,8490,4506,8490,6126
174899,2017,36212,36212,1150,9522,2220,9522,2220
174914,2017,41133,41133,1000,10054,2460,8381,2460
175005,2017,38170,38170,1000,9196,2350,9196,2350
175078,2017,8610,8610,1200,7810,3156,7810,3156
175272,2017,9379,15302,900,8730,2760,8730,2760
175342,2017,6888,6888,1580,10372,5266,10372,6820
175421,2017,24250,24250,1000,8000,2000,6000,2200
175430,2017,11760,11760,1200,6294,3097,6000,3645
175616,2017,6859,6859,1500,7584,3600,7552,4500
175856,2017,7621,18314,1400,8952,5123,6100,5100
175980,2017,38930,38930,1200,13400,1792,13254,1938
176017,2017,8300,23564,1200,10502,4820,10502,4820
176035,2017,6614,6614,1500,7032,4000,7500,4000
176044,2017,6422,6422,2000,8391,3260,8391,3260
176053,2017,17392,17392,1300,9610,4083,10204,4215
176080,2017,8318,22358,1200,9614,5238,9614,5238
176372,2017,8218,10218,1200,9631,3834,10200,3834
176406,2017,10600,10600,1400,6400,4440,6400,4440
176479,2017,12300,12300,3300,6267,6085,6267,6085
176628,2017,28020,28020,1056,8546,2034,9630,3160
176664,2017,13900,13900,850,7500,3000,5500,3000
176789,2017,11152,11152,794,5240,1439,10518,9327
176965,2017,7520,14150,1000,8644,2400,8644,2400
177065,2017,21936,21936,1242,7094,3936,7744,5856
177144,2017,26040,26040,1100,8310,3400,8300,4800
177214,2017,27015,27015,1200,8036,3200,6290,3200
177339,2017,22745,22745,1188,8196,3836,4996,4192
177418,2017,25460,25460,1000,9506,4796,7998,6338
177542,2017,21810,21810,1070,8108,5020,8068,5020
177940,2017,7162,13702,1000,8407,3052,6994,2228
177968,2017,16960,16960,1200,8800,3600,9000,4300
178059,2017,28470,28470,1800,12156,7518,11232,11628
178208,2017,7810,7810,600,6696,4125,11403,5614
178244,2017,26020,26020,1298,11105,2762,6599,3430
178341,2017,6067,11568,824,6901,3328,6328,3928
178369,2017,20200,20200,2830,8750,2050,7780,4700
178387,2017,7570,13465,1000,8730,2665,8730,2665
178396,2017,9787,26506,1372,10676,4776,10676,4776
178402,2017,8011,19793,1002,11026,3490,9922,4210
178411,2017,9246,25918,822,10094,1850,.,.
178420,2017,9590,25505,1000,10140,4042,9450,5692
178615,2017,7656,14440,1000,8638,3800,8638,3800
178624,2017,7657,12908,400,8714,2575,8714,2575
178721,2017,10774,10774,1690,7672,3346,6406,3346
179043,2017,36590,36590,1530,9360,4151,12100,4271
179159,2017,42166,42166,1000,10996,3052,10996,3052
179326,2017,23358,23358,1500,7600,2000,7884,2000
179548,2017,30344,30344,2000,10424,2380,7484,3300
179557,2017,7185,12720,514,8715,4590,8715,4590
179566,2017,7306,14746,1100,8537,4119,8537,4119
179867,2017,51533,51533,992,16006,3444,16006,3444
179894,2017,27100,27100,1000,11050,5812,9448,8380
179955,2017,33620,33620,800,9640,3868,12843,4600
179964,2017,23260,23260,1200,9400,5000,2050,3200
180106,2017,34480,34480,1250,9608,3200,9608,3200
180179,2017,5833,18723,1570,7730,4360,7730,4360
180258,2017,24440,24440,1000,8500,3950,7890,5612
180416,2017,7125,21956,1100,9289,3410,9289,3410
180461,2017,7079,24071,1350,9250,3450,9250,3450
180489,2017,7063,24943,1400,9178,2835,9178,3535
180522,2017,5861,18171,1200,6470,3200,7500,3200
180595,2017,27566,27566,1300,8210,3270,8209,3270
180814,2017,7752,7752,1350,8532,2700,10350,2700
180832,2017,16290,16290,1400,7800,4370,8400,4370
180948,2017,7122,7152,1680,7072,4794,7072,4794
180984,2017,31000,31000,1000,8100,2420,8100,2420
181002,2017,38750,38750,1200,10702,2800,10702,2800
181020,2017,32250,32250,1000,9090,4370,.,.
181127,2017,29200,29200,1134,9400,3793,9400,3793
181215,2017,7294,13194,908,10050,4334,10050,4334
181297,2017,16898,16898,1300,9568,4922,11522,6230
181330,2017,31630,31630,1020,8274,2476,6840,3160
181394,2017,7630,20320,1148,9406,3648,9240,3648
181446,2017,32894,32894,1000,9150,3500,9150,3500
181464,2017,8978,24098,1070,11044,3970,10526,3970
181534,2017,7512,7512,1200,8640,2880,8640,2880
181604,2017,19950,19950,952,7550,2518,9414,3320
181738,2017,23070,23070,1200,7100,3620,8900,3920
181783,2017,6848,11986,1192,7430,2952,7430,2952
181853,2017,18760,18760,300,7000,2200,7000,2200
182281,2017,7665,21853,1298,10806,3682,9286,5756
182290,2017,7599,21788,1300,10940,4370,10940,4370
182458,2017,32639,32639,800,12764,2000,12764,2000
182634,2017,41186,41186,2000,13650,1000,10140,1000
182670,2017,53368,53368,1260,15159,2040,.,.
182795,2017,34995,34995,1300,13082,2200,12582,3200
182980,2017,36954,36954,1000,13874,2000,11700,2250
183026,2017,31136,31136,1200,12278,5822,9450,8480
183044,2017,18067,32637,1200,11266,2467,11266,6754
183062,2017,13868,22614,900,10666,1850,8578,2050
183071,2017,14850,29420,1200,.,.,10888,7051
183080,2017,13770,22230,1350,10960,2234,9970,2234
183211,2017,31090,31090,1400,12768,2900,9922,5770
183822,2017,29300,29300,1300,11700,3370,13134,1796
183910,2017,34100,34100,2400,12300,2100,13500,3800
183974,2017,32580,32580,1200,11110,3416,10112,4064
184348,2017,49468,49468,1200,13696,2122,13696,4682
184603,2017,39446,39446,1230,13086,2856,10575,2856
184612,2017,33650,33650,1300,12630,3050,13000,1780
184694,2017,41780,41780,1230,13130,2856,10575,2856
184773,2017,32260,32260,1200,10808,2880,5880,3135
184782,2017,13422,21890,1600,13717,3800,12025,3939
185129,2017,11761,21051,1200,12805,4700,10750,4700
185262,2017,12107,19009,1384,13513,2257,10622,3616
185572,2017,36733,36733,1038,13451,3638,8967,3638
185590,2017,12454,20571,1300,14458,3270,12142,9218
185828,2017,16898,31918,2600,13300,3700,10400,5900
186131,2017,47140,47140,1050,15610,3150,.,.
186186,2017,11100,11100,200,7500,3800,13840,3800
186201,2017,14080,23214,1569,12180,3010,10849,6282
186283,2017,41310,41310,1500,14700,2000,6100,2540
186371,2017,14501,29924,1350,12094,3137,18386,3137
186380,2017,14638,30579,1350,12452,3137,18386,3137
186399,2017,14085,30026,1350,13266,3137,18386,3137
186432,2017,36402,36402,1000,15334,1300,7500,2900
186584,2017,40588,40588,1000,13502,2000,13502,3200
186618,2017,33131,33131,1300,12744,4899,11578,4899
186867,2017,50554,50554,1200,14780,1250,14780,1050
186876,2017,13404,20357,1597,12120,3160,12120,3983
187134,2017,16149,27578,1200,13201,3918,12632,3918
187444,2017,12652,19654,1600,11317,3140,10800,4922
187596,2017,4070,4070,1600,6270,3570,5120,2060
187648,2017,6013,11788,950,6958,4498,7496,4498
187745,2017,4960,4960,2400,9100,4400,13152,5600
187897,2017,5954,9288,1144,7654,3968,9382,3968
187967,2017,7183,20991,1106,8202,4854,8202,4854
187985,2017,7448,22038,1102,9662,3934,9662,5256
188030,2017,6461,21022,1250,8686,3762,9052,3762
188182,2017,16200,16200,1200,8050,2700,12800,2700
188304,2017,6066,13539,1600,10500,4288,10500,4288
188340,2017,24550,24550,1900,14100,7200,14100,19800
188429,2017,37170,37170,1020,15120,3048,14012,4156
188526,2017,33621,33621,1000,10800,2598,11000,4298
188641,2017,28114,28114,1300,12272,2000,12272,2000
189088,2017,52906,52906,950,15066,1750,12000,1750
189705,2017,36454,36454,1000,13218,1500,8000,1500
189848,2017,33656,33656,1000,14210,1300,14210,1300
189857,2017,7700,7700,200,3500,3800,13840,3800
190044,2017,47950,47950,1432,14488,2236,10528,2490
190099,2017,53980,53980,1040,13520,1320,.,.
190150,2017,57208,57208,1400,13644,2101,17370,4995
190248,2017,31600,31600,1000,11876,1784,7116,1358
190372,2017,45100,45100,1400,16220,2275,15910,2325
190415,2017,52853,52853,930,14330,2208,14300,2208
190503,2017,31616,31616,800,10870,3560,10254,4718
190512,2017,7062,14452,1364,17926,5430,13718,5430
190558,2017,7090,14480,1364,17850,5430,13718,5430
190567,2017,6940,14330,1364,15550,5430,13718,5430
190594,2017,6982,14372,1364,8288,5430,13718,5430
190600,2017,7070,14460,1364,20007,5430,13718,5430
190637,2017,7010,14400,1364,13338,5430,13718,5430
190664,2017,7138,14528,1364,14370,5430,13718,5430
190716,2017,25870,25870,1200,11808,3000,11808,3000
190725,2017,27990,27990,1000,12696,1500,2900,1500
190761,2017,28448,28448,1500,12670,2950,10000,3650
190983,2017,41900,41900,600,12000,550,2500,550
191126,2017,5483,14863,1850,13945,2150,19558,2150
191205,2017,19580,19580,1400,12600,4000,15400,4000
191241,2017,50986,50986,1012,17445,2796,11924,2766
191621,2017,21750,21750,750,9000,1800,5400,1800
191630,2017,53525,53525,1300,14250,700,14250,700
191649,2017,43960,43960,1000,14250,2050,19850,2484
191676,2017,31540,31540,1000,9018,2850,6000,3450
191931,2017,37682,37682,1500,14832,1850,14832,1850
191968,2017,42884,42884,1200,15274,1981,15274,1981
192040,2017,54684,54684,500,14820,4500,18000,1500
192110,2017,43170,43170,740,15990,4356,13863,4949
192192,2017,30946,30946,1300,11452,3790,10320,3850
192271,2017,26395,26395,900,20350,2700,11200,2700
192323,2017,33905,33905,1300,13400,1390,13400,1390
192448,2017,36978,36978,2000,13720,2500,25000,2500
192703,2017,41412,41412,1200,15600,2100,15600,2000
192712,2017,45975,45975,1000,15476,4600,15476,4600
192749,2017,37910,37910,800,14520,1550,14520,1550
192819,2017,36780,36780,1000,15100,2000,13700,2500
192925,2017,28360,28360,1100,13340,1100,9500,1100
193016,2017,18714,18714,1556,13900,3096,8266,3418
193052,2017,11510,11510,200,4500,3200,18470,3000
193061,2017,8600,8600,200,4025,3800,.,.
